Sample,,,,,,,PROCARBAZINE HYDROCHLORIDE Results,,DIGITOXIN Results,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,ATENOLOL Results,,DOXYLAMINE SUCCINATE Results,,AMINOGLUTETHIMIDE Results,,AMANTADINE HYDROCHLORIDE Results,,APOMORPHINE HYDROCHLORIDE Results,,ABACAVIR SULFATE Results,,QUININE SULFATE Results,,IS_EMETINE Results,,TIMOLOL MALEATE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,METICRANE Results,,CARBINOXAMINE MALEATE Results,,PALIPERIDONE Results,,IS_SULFAMETHOXAZOLE Results,,PYRIMETHAMINE Results,,MILNACIPRAN HYDROCHLORIDE Results,,NEFOPAM Results,,TERAZOSIN HYDROCHLORIDE Results,,ALFUZOSIN HYDROCHLORIDE Results,,ANTAZOLINE PHOSPHATE Results,,IS_EYTHROMYCINE Results,,QUINACRINE HYDROCHLORIDE Results,,MEBHYDROLIN NAPHTHALENESULFONATE Results,,ENALAPRIL MALEATE Results,,MYCOPHENOLATE MOFETIL Results,,PROMETHAZINE HYDROCHLORIDE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,DARIFENACIN HYDROBROMIDE Results,,VINPOCETINE Results,,NAFTOPIDIL Results,,PANTOPRAZOLE Results,,FLUVOXAMINE MALEATE Results,,ERGOTAMINE TARTRATE Results,,FEXOFENADINE HYDROCHLORIDE Results,,OXYBUTYNIN CHLORIDE Results,,INDAPAMIDE Results,,RESERPINE Results,,ZALEPLON Results,,CAPECITABINE Results,,CLEMASTINE FUMARATE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,KETOROLAC TROMETHAMINE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,OXETHAZAINE Results,,IS_MIFEPRISTONE Results,,IRBESARTAN Results,,DEFLAZACORT Results,,DROSPIRENONE Results,,IS_IPRIFLAVONE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool08-P005A3-S051-T00,MZ002H-Pool08-P005A3-S051-T00.d,Sample,,5/13/2016 2:02 AM,,,,,1.020,791401,1.065,3052659,1.132,4031620,1.557,1597825,1.535,682011,1.580,776307,1.647,286928,1.669,1740343,1.859,2465944,1.893,958432,1.915,4899515,1.993,991157,2.049,7720948,2.161,952073,2.206,143896,2.273,1952578,2.262,2294446,2.206,2163668,2.262,5152621,2.284,2425936,2.284,9103941,2.351,2169020,2.452,10199464,2.475,2695392,2.530,2619679,2.452,500915,2.765,1677415,2.855,491846,2.888,11128706,2.922,2996384,2.922,6169973,2.933,176623,3.000,1962761,3.067,7424216,3.112,444659,3.090,3085440,3.202,912698,3.235,120853,3.235,2712497,3.291,6240393,3.258,1003292,3.414,1003037,3.369,4951358,3.459,1416115,3.571,1538683,3.616,4381995,3.638,2597494,3.705,0,3.761,4223177,3.783,4934252,3.828,9139528,3.884,6559086,3.828,1605576,4.041,20835510,4.186,9148102,4.298,7702661,4.801,7479258,5.204,1648385
!,!,MZ002H-Pool08-P005A4-S052-T00,MZ002H-Pool08-P005A4-S052-T00.d,Sample,,5/13/2016 4:37 AM,,,,,1.032,821113,1.088,3361223,1.144,3805771,1.569,1660860,1.547,661070,1.580,751646,1.647,171328,1.681,1364923,1.871,2407621,2.005,1779848,1.916,5033516,1.994,1067227,2.050,9006319,2.162,1179732,2.207,185215,2.274,2131623,2.263,2572025,2.207,2570999,2.263,5521242,2.285,2338215,2.285,9338483,2.352,2362020,2.464,10323646,2.475,2753882,2.531,1521536,2.520,554716,2.766,1643597,2.856,496688,2.889,11242939,2.923,2796443,2.923,5999259,2.934,185977,3.001,1931488,3.068,7088041,3.102,434400,3.090,2515876,3.202,797597,3.236,123704,3.236,2594775,3.292,5694870,3.258,1001336,3.404,1054569,3.370,4511717,3.460,1212586,3.571,1260018,3.616,3241558,3.627,3304765,3.672,13272,3.762,3171774,3.784,3549059,3.829,7808654,3.885,5143864,3.829,1567182,4.041,19485939,4.176,10329601,4.299,6939187,4.802,7910473,5.205,1522319
!,!,MZ002H-Pool08-P005A1-S049-T12,MZ002H-Pool08-P005A1-S049-T12.d,Sample,,5/13/2016 7:12 AM,,,,,1.020,1107743,1.098,4512094,1.132,5776968,1.590,2656755,1.534,1227237,1.579,1022538,1.646,1934096,1.736,112152,1.926,3692490,2.138,3630223,1.915,8409224,1.993,1611162,2.049,13942764,2.161,1750091,2.217,413997,2.284,3252254,2.273,4056001,2.205,4776792,2.261,8807333,2.295,2832130,2.295,12990483,2.351,4173832,2.463,14812291,2.474,3866276,2.530,1160788,2.642,850040,2.765,2726885,2.854,606709,2.899,10913500,2.921,4029783,2.921,1073047,2.944,228214,3.000,2643335,3.078,9239227,3.112,663330,3.089,563444,3.201,1077027,3.212,25331,3.246,3359037,3.291,6293598,3.257,1511472,3.414,2409921,3.369,4596472,3.458,1137956,3.570,1426921,3.615,3280596,3.637,3605875,3.693,0,3.760,3186184,3.794,3559900,3.827,8038231,3.883,7476484,3.839,2694412,4.040,19054420,4.174,1940,4.297,7157648,4.801,5691251,5.215,1984036
!,!,MZ002H-Pool08-P005A2-S050-T12,MZ002H-Pool08-P005A2-S050-T12.d,Sample,,5/13/2016 9:46 AM,,,,,1.030,870477,1.074,3345248,1.141,4623530,1.544,1851648,1.544,774084,1.578,846241,1.645,72307,1.667,389762,1.846,2702032,1.857,1808706,1.913,5306157,1.992,994390,2.048,7240619,2.159,934109,2.204,79062,2.260,1938149,2.260,2396195,2.204,1787252,2.260,5346811,2.282,2863612,2.271,9752845,2.350,2402342,2.450,9942531,2.461,2863187,2.529,3177837,2.394,568091,2.752,1644978,2.853,511357,2.887,7927777,2.909,2874308,2.920,6292634,2.931,190600,2.987,2159116,3.066,6617810,3.099,445300,3.099,1630490,3.200,857216,3.222,101607,3.233,2710396,3.278,5448290,3.256,778273,3.401,822132,3.368,4493875,3.457,1048028,3.558,1592191,3.614,3562545,3.625,1895074,3.681,3542922,3.759,4003937,3.781,4294608,3.826,9100075,3.882,6320227,3.837,1739928,4.039,23760946,4.173,10794978,4.296,8539567,4.799,8366579,5.213,1694765
!,!,MZ002H-Pool08-P005A3-S051-T12,MZ002H-Pool08-P005A3-S051-T12.d,Sample,,5/13/2016 12:21 PM,,,,,1.018,796164,1.097,3208775,1.130,4304389,1.589,2071010,1.533,948139,1.578,854296,1.645,737105,1.723,332000,1.913,3394917,2.126,3278696,1.913,8069601,1.991,1314233,2.047,12251884,2.159,1459399,2.204,443816,2.282,3489569,2.271,4376984,2.204,5220549,2.260,8588513,2.294,3036342,2.294,12493050,2.349,4290244,2.461,13789053,2.472,3797686,2.528,261226,2.651,691267,2.763,2875512,2.853,688637,2.898,185299,2.920,3588123,2.920,6995930,2.931,244380,2.998,2665609,3.077,8947523,3.110,640527,3.099,989075,3.200,1157633,3.211,9541,3.233,4753039,3.289,6371811,3.256,2262631,3.401,1681470,3.367,5664331,3.457,1400854,3.569,1163638,3.614,3149910,3.636,2143200,3.714,0,3.759,3654032,3.793,3550959,3.826,7837320,3.882,5049928,3.837,2104516,4.050,20278114,4.173,2126,4.296,7858029,4.799,5879787,5.213,1542740
!,!,MZ002H-Pool08-P005A4-S052-T12,MZ002H-Pool08-P005A4-S052-T12.d,Sample,,5/13/2016 2:56 PM,,,,,1.030,939970,1.108,3950982,1.141,5348477,1.589,2792180,1.544,1105855,1.578,1073593,1.645,166856,1.745,75994,1.924,3921530,2.115,2810440,1.913,9063819,1.992,1337150,2.048,12665736,2.159,1956969,2.204,337732,2.282,3987269,2.271,4968255,2.204,4719869,2.260,9762335,2.282,3328514,2.282,14253879,2.350,4932505,2.461,16031073,2.473,4612177,2.529,28846,2.652,908500,2.763,3094389,2.853,717088,2.898,11139258,2.920,4003466,2.920,7765842,2.931,270234,2.998,3015043,3.077,9735303,3.099,736616,3.099,1236844,3.200,1110279,3.211,18587,3.233,4421376,3.278,7104282,3.256,1846697,3.401,2050072,3.367,5103826,3.457,1237086,3.558,1388649,3.614,2947014,3.625,3721543,3.714,0,3.759,3095200,3.793,3301826,3.826,7657890,3.882,6539730,3.837,2227198,4.050,21681625,4.173,11800896,4.296,9071435,4.799,7567443,5.213,1987067
!,!,MZ002H-Pool08-P005B1-S053-T00,MZ002H-Pool08-P005B1-S053-T00.d,Sample,,5/13/2016 11:17 PM,,,,,1.041,772735,1.063,2302949,1.153,3749745,1.566,1308813,1.544,640788,1.600,724417,1.667,630657,1.667,2087670,1.846,1878498,1.768,1576575,1.936,4386867,2.014,823740,2.070,5972429,2.182,861414,2.226,78743,2.282,1453562,2.271,1930222,2.238,1294724,2.282,4103167,2.305,2047255,2.305,6502725,2.372,1980492,2.484,8667874,2.495,2330964,2.551,2554734,2.271,353389,2.786,1398054,2.875,400370,2.909,9828538,2.942,2245956,2.942,5149330,2.954,151587,3.009,1547421,3.077,5390861,3.110,338383,3.121,2610658,3.222,758835,3.244,113427,3.256,2328152,3.300,4292525,3.289,924409,3.412,565803,3.390,4154880,3.479,1393174,3.580,1192537,3.636,3716703,3.647,1709454,3.703,7341770,3.792,3856941,3.804,4552348,3.848,8607152,3.893,4276972,3.860,1678140,4.072,20222330,4.206,10476238,4.318,6907778,4.822,6488029,5.224,1406375
!,!,MZ002H-Pool08-P005B2-S054-T00,MZ002H-Pool08-P005B2-S054-T00.d,Sample,,5/14/2016 1:52 AM,,,,,1.031,655868,1.065,2414276,1.154,3012445,1.557,1225130,1.546,490395,1.591,610595,1.669,222263,1.669,1813992,1.848,1754458,1.792,1324823,1.926,3592095,2.016,732943,2.072,6184780,2.183,659680,2.228,87961,2.284,1436424,2.273,1669927,2.228,1239408,2.284,3882801,2.306,1767947,2.306,6414915,2.374,1571523,2.485,7579962,2.497,1875965,2.553,2127878,2.295,336574,2.787,1155912,2.877,326962,2.910,9344503,2.944,2121450,2.944,4663907,2.955,121370,3.011,1375422,3.078,4897133,3.112,200512,3.123,2622167,3.212,729949,3.246,135141,3.257,2028581,3.302,4239624,3.291,956562,3.414,606204,3.391,3867533,3.481,1375993,3.582,1158787,3.638,3976353,3.638,1841398,3.705,5761319,3.794,3372529,3.805,4616766,3.850,7937660,3.895,4019343,3.861,1764575,4.074,17426338,4.208,8751481,4.320,6228631,4.823,6340844,5.226,1385163
!,!,MZ002H-Pool08-P005B3-S055-T00,MZ002H-Pool08-P005B3-S055-T00.d,Sample,,5/14/2016 4:26 AM,,,,,1.030,881111,1.064,1777735,1.153,2541407,1.567,1965182,1.545,666793,1.589,668039,1.668,439833,1.668,3824573,1.847,1393656,1.780,1268400,1.925,3832201,2.014,610333,2.070,4941583,2.182,1127016,2.227,63153,2.283,1680231,2.272,1615936,2.238,1118029,2.283,2917004,2.305,3218896,2.305,5180993,2.372,1345217,2.484,6158188,2.484,1651757,2.551,2874993,2.305,327394,2.786,1943358,2.865,301776,2.909,7780052,2.943,2314849,2.943,3786391,2.954,105764,3.010,1285577,3.077,4552486,3.111,174507,3.122,3295072,3.223,902927,3.245,181031,3.256,2388211,3.301,3828622,3.290,1290031,3.413,1050677,3.390,3472532,3.480,2065931,3.581,1526945,3.636,3693141,3.636,1718307,3.704,6344632,3.793,2913004,3.804,3662700,3.849,7275218,3.894,3515540,3.860,1521056,4.073,17241491,4.207,8988009,4.319,6170585,4.822,6588739,5.225,1248550
!,!,MZ002H-Pool08-P005B4-S056-T00,MZ002H-Pool08-P005B4-S056-T00.d,Sample,,5/14/2016 7:01 AM,,,,,1.030,876578,1.063,2782245,1.153,4057577,1.567,1436997,1.544,593615,1.589,608184,1.667,128236,1.667,2361162,1.846,1955785,1.790,1879344,1.925,4267631,2.014,828967,2.070,7270015,2.182,1028890,2.227,86642,2.283,1668447,2.271,2096949,2.227,1352973,2.283,4009405,2.294,1854150,2.294,6543395,2.372,1881276,2.484,8223111,2.484,2190470,2.551,2703766,2.339,397584,2.786,1462252,2.864,387288,2.909,10064535,2.931,2665736,2.943,5194983,2.954,148047,3.010,1540806,3.077,5127194,3.110,178311,3.122,3038929,3.211,912821,3.245,133837,3.256,2320850,3.301,4372289,3.289,1185356,3.412,1013995,3.390,4107825,3.480,1919612,3.580,1528937,3.636,4167258,3.636,2829541,3.703,9079794,3.793,3199698,3.804,4803410,3.849,8475183,3.893,4525029,3.860,2065667,4.072,18124513,4.195,10520718,4.319,6790843,4.822,7704832,5.225,1271778
!,!,MZ002H-Pool08-P005B1-S053-T12,MZ002H-Pool08-P005B1-S053-T12.d,Sample,,5/14/2016 9:36 AM,,,,,1.031,891868,1.065,2784350,1.154,3752951,1.568,1466179,1.546,692463,1.590,606062,1.658,897145,1.680,1874666,1.848,1933334,1.848,1895771,1.926,4047365,2.016,916821,2.071,7819961,2.183,594831,2.228,120137,2.284,1698955,2.273,2248037,2.228,1663949,2.284,4181804,2.295,1785834,2.295,6597295,2.374,1924214,2.474,8000668,2.485,2184515,2.541,2576775,2.374,236515,2.787,1259329,2.866,386355,2.910,6523749,2.933,1952342,2.933,4411874,2.955,121132,3.000,1295087,3.078,4636260,3.112,344884,3.123,1008654,3.213,703378,3.246,132263,3.246,2337131,3.291,3907585,3.291,1157087,3.403,838934,3.392,3615217,3.481,1316544,3.582,1017782,3.638,3101188,3.638,1143840,3.705,37166,3.783,3228883,3.805,3971731,3.850,7773493,3.895,3585806,3.861,2021940,4.063,16937539,4.197,8837507,4.320,6225050,4.823,5946893,5.226,987937
!,!,MZ002H-Pool08-P005B2-S054-T12,MZ002H-Pool08-P005B2-S054-T12.d,Sample,,5/14/2016 12:11 PM,,,,,1.032,744083,1.066,2479612,1.144,3671686,1.569,1286755,1.547,495030,1.592,564693,1.659,216788,1.670,1965080,1.849,1840974,1.849,1639504,1.927,3962999,2.017,777795,2.073,6699808,2.173,560472,2.229,90593,2.274,1522441,2.274,1547879,2.229,1363176,2.274,3671277,2.296,1754808,2.296,5970020,2.364,1834954,2.475,7499431,2.487,2077045,2.543,2419956,2.386,285018,2.778,1215810,2.867,358663,2.912,6418101,2.934,2023191,2.934,4513977,2.945,111358,3.001,1314970,3.080,4082803,3.113,177331,3.124,1443363,3.214,680935,3.236,134774,3.247,2244334,3.292,3635133,3.281,1135945,3.404,646207,3.393,3998998,3.482,1541240,3.583,1112238,3.628,3770667,3.639,1266635,3.706,0,3.784,3375605,3.807,4624637,3.851,7910285,3.885,3165264,3.863,2101176,4.075,17715606,4.198,8255123,4.310,6261364,4.825,6244668,5.227,611615
!,!,MZ002H-Pool08-P005B3-S055-T12,MZ002H-Pool08-P005B3-S055-T12.d,Sample,,5/14/2016 2:45 PM,,,,,1.043,807450,1.076,2611203,1.155,3594585,1.568,1244306,1.546,543297,1.602,530194,1.669,390942,1.680,2487287,1.859,1656849,1.859,1463913,1.926,3532186,2.016,784064,2.072,6238314,2.173,536080,2.228,81736,2.284,1426027,2.273,1408308,2.228,1276106,2.284,3180788,2.296,1726663,2.307,6214487,2.363,1685508,2.475,7045086,2.486,1880824,2.542,2400045,2.396,322833,2.788,1146195,2.877,318734,2.911,5896738,2.944,2041387,2.933,4218090,2.956,120455,3.000,1225705,3.079,4038770,3.112,158310,3.123,609418,3.213,655879,3.235,142421,3.246,1781597,3.291,3539083,3.291,1118317,3.403,769414,3.392,3841034,3.481,1566500,3.582,1107763,3.638,3138767,3.638,1349378,3.727,4087,3.783,2965063,3.806,4208870,3.851,7268340,3.884,3035827,3.862,2188744,4.074,15549627,4.197,7705009,4.309,5921488,4.824,5579655,5.226,532926
!,!,MZ002H-Pool08-P005B4-S056-T12,MZ002H-Pool08-P005B4-S056-T12.d,Sample,,5/14/2016 5:20 PM,,,,,1.043,759572,1.076,2403562,1.155,3887165,1.557,1345461,1.546,570951,1.591,650092,1.669,354577,1.680,2566852,1.859,1878510,1.871,1200671,1.926,4298395,2.016,847606,2.072,7203255,2.173,902615,2.229,81154,2.284,1676749,2.273,1695811,2.229,1309257,2.273,4206824,2.296,1902687,2.296,6661511,2.374,1902360,2.475,8538603,2.486,2385770,2.542,2819550,2.396,254888,2.777,1387300,2.877,406713,2.911,6773827,2.933,2412992,2.933,4940772,2.956,149974,3.000,1558402,3.079,5378489,3.112,269000,3.123,829854,3.213,794513,3.247,98423,3.258,2707388,3.291,4534197,3.291,1116300,3.414,1203879,3.392,3952614,3.481,1433549,3.571,1127831,3.638,3312098,3.627,2407125,3.705,66904,3.783,2718988,3.806,3885116,3.851,7461690,3.884,3974537,3.862,2553299,4.074,18261662,4.197,9426247,4.309,6534647,4.824,7250874,5.227,1315074
!,!,MZ002H-Pool08-P005C1-S057-T00,MZ002H-Pool08-P005C1-S057-T00.d,Sample,,5/14/2016 7:55 PM,,,,,1.030,801686,1.064,2554951,1.153,3815923,1.556,1283128,1.545,577278,1.589,617593,1.668,254109,1.668,2245411,1.858,1737391,1.869,1578312,1.925,4061392,2.014,890421,2.070,7303027,2.171,1063457,2.227,85020,2.283,1572842,2.272,1991026,2.227,1491137,2.283,3948910,2.294,1888081,2.305,6405439,2.372,1810109,2.484,7683975,2.484,2144288,2.540,2490540,2.384,242227,2.786,1232409,2.865,383609,2.909,9287883,2.932,2332097,2.932,4867673,2.954,131629,2.999,1394778,3.077,4727716,3.111,269528,3.122,2597493,3.211,766073,3.234,150567,3.256,2134067,3.290,4021287,3.290,947325,3.413,575716,3.390,3669631,3.480,1420767,3.581,1082304,3.636,3373263,3.625,2211556,3.704,8023191,3.782,3330143,3.804,3853957,3.849,7623194,3.883,3429729,3.860,1831917,4.073,17306985,4.196,9292116,4.319,6102394,4.822,6406390,5.225,1095293
!,!,MZ002H-Pool08-P005C2-S058-T00,MZ002H-Pool08-P005C2-S058-T00.d,Sample,,5/14/2016 10:29 PM,,,,,1.043,812244,1.077,2375196,1.155,3851133,1.569,1248272,1.547,619022,1.592,592966,1.659,257568,1.681,2047498,1.860,1750327,1.860,1353311,1.927,4015908,2.017,843119,2.073,6797332,2.173,920197,2.229,85569,2.274,1646214,2.274,2130617,2.229,1381170,2.274,4067756,2.296,1832571,2.296,6344923,2.363,1773003,2.475,7731997,2.486,2157999,2.542,2404325,2.408,251733,2.777,1280325,2.867,377452,2.912,9012855,2.934,2169252,2.934,4819784,2.945,131356,3.001,1374712,3.079,4747497,3.113,228507,3.124,2552715,3.214,771133,3.236,150265,3.247,2172054,3.292,3873756,3.292,1042904,3.415,652374,3.393,3884168,3.482,1518873,3.571,1187319,3.627,3684050,3.627,2004650,3.706,1154441,3.784,3425906,3.806,4020740,3.851,7674559,3.885,3703300,3.862,1862335,4.075,16938064,4.198,8801853,4.310,5957283,4.824,5900346,5.227,1145622
!,!,MZ002H-Pool08-P005C3-S059-T00,MZ002H-Pool08-P005C3-S059-T00.d,Sample,,5/15/2016 1:04 AM,,,,,1.041,853790,1.075,2617336,1.153,4059539,1.567,1379359,1.544,629576,1.589,600065,1.667,116112,1.679,1946419,1.869,1864681,1.891,1272367,1.925,4083787,2.014,864884,2.070,6706729,2.171,872876,2.227,94740,2.283,1777839,2.272,2120076,2.227,1591021,2.283,4055883,2.294,1933630,2.294,6934006,2.372,1909809,2.473,8305694,2.484,2184857,2.540,2416728,2.395,314985,2.775,1315342,2.864,388751,2.909,9378957,2.932,2366074,2.932,5049178,2.954,130240,2.999,1449004,3.077,4589394,3.111,228445,3.122,2673975,3.211,720050,3.234,141167,3.245,2219104,3.290,3931907,3.290,1025222,3.413,435190,3.390,3773064,3.480,1489638,3.580,965239,3.636,3719063,3.636,1646452,3.703,2195696,3.782,3259145,3.804,4129397,3.849,7325142,3.882,3267526,3.860,1596532,4.073,16695140,4.196,9059352,4.319,5716725,4.822,5910243,5.225,1042128
!,!,MZ002H-Pool08-P005C4-S060-T00,MZ002H-Pool08-P005C4-S060-T00.d,Sample,,5/15/2016 3:39 AM,,,,,1.042,968993,1.076,2673264,1.154,3904759,1.579,1517465,1.545,728242,1.590,626630,1.668,56746,1.691,1507219,1.881,1825887,1.903,823751,1.926,4624000,2.015,1007259,2.071,8507171,2.172,1138470,2.228,149458,2.284,2022330,2.272,2539142,2.228,2054331,2.284,4692154,2.295,2069105,2.306,7238443,2.373,2063806,2.474,9208283,2.485,2396335,2.541,1838191,2.496,375436,2.787,1365790,2.865,414725,2.910,9477290,2.932,2173975,2.932,5002340,2.955,147118,3.000,1449948,3.078,4910731,3.111,263704,3.123,2734012,3.212,754195,3.246,135143,3.246,2504797,3.302,4125460,3.290,1258695,3.413,919891,3.391,4002978,3.481,1613847,3.570,915665,3.626,3695223,3.637,2744850,3.704,390541,3.783,2668906,3.805,3979008,3.850,7089572,3.883,2926600,3.861,2370046,4.073,16430639,4.196,9067709,4.308,5862933,4.823,6187565,5.214,1189024
!,!,MZ002H-Pool08-P005C1-S057-T12,MZ002H-Pool08-P005C1-S057-T12.d,Sample,,5/15/2016 6:14 AM,,,,,1.030,839452,1.074,2488451,1.153,3681622,1.567,1300050,1.544,592854,1.589,582270,1.667,512148,1.679,1939979,1.869,1677436,1.891,1525269,1.925,3975549,2.014,876350,2.070,7081925,2.171,927426,2.227,100439,2.283,1669183,2.271,1224126,2.227,1626661,2.271,3886247,2.294,1776979,2.305,6314455,2.372,1700159,2.473,7211739,2.484,2002802,2.540,2504711,2.406,308481,2.775,1170534,2.864,331692,2.909,5642394,2.931,2170288,2.931,4445230,2.943,128908,2.998,1273422,3.077,4167268,3.110,337383,3.122,819874,3.211,624819,3.233,137953,3.245,1826785,3.289,3465206,3.289,893406,3.412,752542,3.390,3057236,3.468,1104923,3.580,876454,3.625,2633157,3.625,1764784,3.703,3029287,3.782,2755139,3.804,3060299,3.849,6499509,3.882,3256246,3.860,1751613,4.072,15376584,4.195,8219264,4.307,5486139,4.822,4410255,5.213,909249
!,!,MZ002H-Pool08-P005C2-S058-T12,MZ002H-Pool08-P005C2-S058-T12.d,Sample,,5/15/2016 8:48 AM,,,,,1.041,906805,1.086,2416600,1.153,3765920,1.567,1363821,1.544,583393,1.589,569765,1.667,721909,1.679,2269039,1.869,1797027,1.880,1173913,1.925,3708585,2.014,794455,2.070,6455385,2.171,764675,2.227,77975,2.283,1708925,2.271,534110,2.227,1435948,2.271,3777003,2.294,1822499,2.294,6769745,2.372,1822781,2.473,8092200,2.484,2069209,2.540,2301495,2.439,339573,2.775,1288623,2.864,351066,2.909,3459346,2.931,2338545,2.931,4801333,2.954,129781,2.999,1440357,3.077,4896742,3.110,276075,3.122,739352,3.211,705570,3.233,121113,3.245,1902444,3.289,3914581,3.289,975946,3.412,906214,3.390,3449535,3.480,1301146,3.569,1067637,3.636,3322070,3.636,1899644,,,3.782,3193946,3.804,3633835,3.849,7265798,3.882,3943128,3.860,1936632,4.072,15775228,4.195,7409039,4.307,5593934,4.822,4320115,5.225,793676
!,!,MZ002H-Pool08-P005C3-S059-T12,MZ002H-Pool08-P005C3-S059-T12.d,Sample,,5/15/2016 11:23 AM,,,,,1.042,862072,1.086,2494572,1.154,4088903,1.568,1436536,1.545,714871,1.590,586903,1.668,299015,1.691,1124815,1.881,1857973,1.903,1608743,1.925,4547825,2.015,898444,2.071,7045962,2.172,529082,2.228,118991,2.283,2031803,2.272,322950,2.228,1981064,2.272,4294982,2.295,2077968,2.306,7114171,2.362,2031526,2.474,7633880,2.485,2065157,2.541,2523520,2.451,259619,2.776,1243872,2.865,404055,2.899,6006566,2.932,1980855,2.932,4642632,2.943,127596,2.999,1416158,3.078,3832496,3.111,282536,3.122,1146921,3.212,565275,3.234,101692,3.246,2212244,3.290,3121762,3.279,988437,3.413,445661,3.391,3622930,3.469,1268626,3.581,713789,3.626,2731446,3.637,1095842,,,3.782,3001859,3.816,3393450,3.850,6819814,3.883,2401892,3.861,1838120,4.073,16068622,4.196,7672483,4.308,5373728,4.812,4477450,5.214,499170
!,!,MZ002H-Pool08-P005C4-S060-T12,MZ002H-Pool08-P005C4-S060-T12.d,Sample,,5/15/2016 1:58 PM,,,,,1.031,1338422,1.099,3140028,1.154,4395939,1.613,3047383,1.546,1110322,1.591,1094007,1.635,0,1.747,234750,1.938,2672516,2.128,2374085,1.938,7598897,2.016,1462354,2.072,10793150,2.184,1661277,2.228,372998,2.295,3412420,2.284,2402452,2.228,4901545,2.273,6786045,2.307,3536176,2.307,10666546,2.374,3042911,2.474,11774652,2.486,3137091,2.553,157502,2.743,384886,2.788,2697436,2.866,501655,2.911,7710685,2.944,2701887,2.933,5916075,2.955,149499,3.011,1759085,3.090,5917811,3.112,428159,3.123,1577284,3.213,887737,,,3.246,4722360,3.291,4837006,3.280,2478855,3.425,1473989,3.392,5101749,3.470,1517948,3.582,998224,3.638,3668587,3.638,2536168,3.716,0,3.783,3131724,3.817,4356079,3.850,7578515,3.884,3431762,3.862,3031142,4.074,16749865,4.197,7966194,4.309,6383406,4.812,5341034,5.215,1257047
!,!,MZ002H-Pool08-P001B1-S005-T00,MZ002H-Pool08-P001B1-S005-T00.d,Sample,,5/15/2016 4:33 PM,,,,,1.031,892680,1.076,2634857,1.154,3811034,1.568,1510819,1.546,593904,1.590,604863,1.669,379683,1.691,1604757,1.881,1835220,1.904,616584,1.926,4216891,2.015,905959,2.071,7646115,2.172,764170,2.228,113948,2.284,1998352,2.273,2440694,2.228,1884049,2.273,4425948,2.295,1994526,2.295,7433019,2.362,1910158,2.474,9149572,2.485,2321959,2.541,1980976,2.496,331046,2.776,1403650,2.866,375072,2.910,9090442,2.933,2248674,2.933,4758892,2.944,120135,3.000,1488521,3.078,4913844,3.112,232614,3.123,2575020,3.212,762297,3.235,116040,3.246,2391109,3.291,4117848,3.279,1206556,3.425,1012540,3.391,3965132,3.470,1504019,3.570,994084,3.637,3358391,3.637,1867359,3.716,3126,3.783,3197713,3.816,4150628,3.850,7067251,3.884,3532550,3.861,1821275,4.074,15633866,4.197,8614482,4.309,5703330,4.812,5256915,5.226,1363973
!,!,MZ002H-Pool08-P001B2-S006-T00,MZ002H-Pool08-P001B2-S006-T00.d,Sample,,5/15/2016 7:07 PM,,,,,1.042,916110,1.075,2562714,1.154,3714556,1.556,1426505,1.545,560453,1.590,565485,1.668,118942,1.680,2005188,1.870,1876441,1.903,871201,1.926,4000925,2.015,761150,2.071,6430131,2.172,618594,2.228,77926,2.284,1736215,2.272,2082260,2.228,1435331,2.272,3852207,2.295,1884237,2.295,6868459,2.362,1781513,2.474,8353699,2.485,2144879,2.541,2337967,2.451,402987,2.787,1270993,2.865,357075,2.899,8816657,2.932,2380743,2.932,4787468,2.944,128833,2.999,1432185,3.078,4608477,3.111,139189,3.123,2882182,3.201,733191,3.234,127579,3.246,2004422,3.290,4043154,3.279,1066451,3.413,754577,3.391,3978838,3.469,1590930,3.570,1169397,3.637,3920306,3.637,1595237,3.704,8794624,3.782,3318941,3.816,4593380,3.850,7460633,3.883,4043595,3.872,1846297,4.073,16387977,4.196,8504611,4.308,5397143,4.812,5755028,5.226,1262760
