Sample,,,,,,,FLUCONAZOLE Results,,IS_SPARTEINE Results,,NEOSTIGMINE BROMIDE Results,,NALOXONE HYDROCHLORIDE Results,,CLONIDINE HYDROCHLORIDE Results,,RIZATRIPTAN BENZOATE Results,,AMINOGLUTETHIMIDE Results,,AMISULPRIDE Results,,METOCLOPRAMIDE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,FAMCICLOVIR Results,,IS_CAFFEINE Results,,RIVASTIGMINE TARTRATE Results,,IS_YOHIMBINE Results,,TOPOTECAN HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,KETOTIFEN FUMARATE Results,,PAPAVERINE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,RANOLAZINE Results,,CITALOPRAM HYDROBROMIDE Results,,PENTOXIFYLLINE Results,,HALOPERIDOL Results,,TENATOPRAZOLE Results,,BIPERIDEN Results,,OMEPRAZOLE Results,,NEVIRAPINE Results,,DULOXETINE HYDROCHLORIDE Results,,VINPOCETINE Results,,ETHOPROPAZINE HYDROCHLORIDE Results,,DOXAZOSIN MESYLATE Results,,METHSUXIMIDE Results,,FLUVOXAMINE MALEATE Results,,ETHOXZOLAMIDE Results,,OXYBUTYNIN CHLORIDE Results,,NAFRONYL OXALATE Results,,COLCHICINE Results,,ZALEPLON Results,,LOXAPINE SUCCINATE Results,,LOPERAMIDE HYDROCHLORIDE Results,,BROMOCRIPTINE MESYLATE Results,,CLEMASTINE FUMARATE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,MIFEPRISTONE Results,,NAPROXEN(+) Results,,EZETIMIBE Results,,BEZAFIBRATE Results,,ARTEMISININ Results,,NITRENDIPINE Results,,LEVONORGESTREL Results,,FINASTERIDE Results,,BUDESONIDE Results,,PACLITAXEL Results,,BETAMETHASONE VALERATE Results,,FEBUXOSTAT Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,NORGESTIMATE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool15-P004C4-S048-T12,MZ002H-Pool15-P004C4-S048-T12.d,Sample,,5/12/2016 5:26 PM,,,1.087,3719790,1.232,577318,1.232,1687927,1.244,5758973,1.333,186497,1.534,968431,1.680,5662428,1.814,6582258,1.825,6106244,2.027,1059386,1.937,3352780,1.982,734346,1.993,1290284,2.027,256501,2.060,12369963,2.105,36798,2.206,4893923,2.396,4121228,2.418,17658407,2.530,648544,2.552,10097358,2.653,13743062,2.765,10436795,2.877,7000680,,,2.955,3894221,2.899,58100,2.966,9310310,2.922,881600,3.078,8047428,3.101,8706506,3.056,4332050,3.089,110082,3.212,1041008,3.201,2837930,3.291,5872120,3.313,6813053,3.324,6153824,3.369,5277113,3.369,488451,3.514,4294543,3.559,48792,3.593,885852,3.649,2366543,3.682,0,3.895,254466,3.828,3648107,3.828,3650031,4.063,1010202,4.130,1224209,4.219,8393563,4.264,0,4.353,8130,4.454,1595981,4.454,9786618,4.476,1268712,4.611,78327,4.723,926712,4.767,897518,4.778,2793625,4.801,7015208,5.025,2245789,5.215,1277348
!,!,MZ002H-Pool15-P005A1-S049-T00,MZ002H-Pool15-P005A1-S049-T00.d,Sample,,5/12/2016 8:01 PM,,,1.088,3407540,1.244,637186,1.233,1873121,1.255,5762459,1.334,201448,1.546,677813,1.681,4070006,1.815,4237505,1.826,4302098,1.904,829286,1.938,2494256,1.983,1120175,1.994,1049753,2.016,183532,2.061,8452834,2.106,31226,2.206,2482553,2.385,2970711,2.408,13653019,2.531,1610620,2.542,5400346,2.654,10658420,2.766,7336963,2.877,5748954,2.833,1312081,2.945,3159082,2.900,1523635,2.967,6154774,2.922,805071,3.079,7308973,3.101,8058713,3.056,3366006,3.090,78815,3.213,850103,3.202,2055133,3.291,5722771,3.314,6141278,3.325,5114441,3.370,4759603,3.370,540728,3.515,5788457,3.549,108998,3.571,1409973,3.638,3326652,3.672,24241,3.895,244583,3.817,3295564,3.817,3296915,4.063,793818,4.130,1178552,4.220,7998456,4.242,1143421,4.365,437798,4.455,1914081,4.455,9699246,4.477,1212375,4.611,93137,4.723,1242392,4.768,817622,4.779,2807267,4.802,7124139,5.025,3812173,5.215,1953949
!,!,MZ002H-Pool15-P005A2-S050-T00,MZ002H-Pool15-P005A2-S050-T00.d,Sample,,5/12/2016 10:36 PM,,,1.062,3074527,1.230,666830,1.230,1725626,1.241,6052927,1.331,208710,1.532,717438,1.678,3891382,1.801,4565581,1.823,4087292,1.890,1322208,1.924,2508150,1.980,3586014,1.991,891673,2.013,189965,2.058,6631727,2.103,22565,2.203,1903966,2.382,2619275,2.405,12837980,2.528,2506963,2.539,5232313,2.651,10064912,2.763,5824969,2.875,5120286,2.830,1821284,2.930,2860230,2.897,2104871,2.964,5935726,2.919,669662,3.065,6709457,3.087,8150969,3.054,2899978,3.098,74812,3.210,857526,3.199,1876046,3.288,5356936,3.311,6662860,3.322,5922973,3.367,4681197,3.367,496939,3.501,5967961,3.546,81962,3.579,1527785,3.635,1831701,3.680,9623539,3.892,248712,3.825,2297367,3.825,2289915,4.060,842026,4.127,1211344,4.217,8930687,4.250,1183507,4.362,410145,4.452,2085075,4.452,11061506,4.474,1315775,4.608,89590,4.720,1242554,4.765,1055363,4.776,3321401,4.799,7084842,4.966,2531513,5.212,1805533
!,!,MZ002H-Pool15-P005A3-S051-T00,MZ002H-Pool15-P005A3-S051-T00.d,Sample,,5/13/2016 1:11 AM,,,1.065,3001258,1.233,587731,1.233,1567412,1.244,5367439,1.322,149335,1.535,640677,1.680,3411106,1.803,4018722,1.826,3764645,1.893,1583134,1.926,2311360,1.982,403197,1.994,958494,2.016,165383,2.050,7738778,2.105,26566,2.206,2165053,2.385,2561814,2.407,12552722,2.531,2569717,2.542,5011367,2.654,9706123,2.765,6141770,2.866,5215995,2.833,1630640,2.933,2721940,2.900,1748500,2.967,5628363,2.922,755356,3.067,6868871,3.090,7399043,3.056,3102434,3.101,74470,3.202,825941,3.202,1964195,3.291,5235408,3.314,6264473,3.325,5627812,3.369,4584738,3.369,549531,3.504,5765689,3.560,84643,3.571,1323525,3.638,2401100,3.705,0,3.895,241971,3.828,2638422,3.828,2633037,4.063,863681,4.130,1349229,4.220,8191615,4.242,1106211,4.354,389019,4.455,1865583,4.455,10127663,4.477,1235780,4.611,84599,4.723,1167637,4.768,914501,4.779,2831791,4.801,7037225,4.969,2521639,5.204,1526734
!,!,MZ002H-Pool15-P005A4-S052-T00,MZ002H-Pool15-P005A4-S052-T00.d,Sample,,5/13/2016 3:45 AM,,,1.066,3315525,1.234,649660,1.234,1770726,1.245,5880878,1.334,200502,1.536,746982,1.681,4147087,1.804,4881703,1.826,4482004,2.005,1974960,1.927,2687319,1.983,3427480,1.994,1067204,2.017,194143,2.050,9140225,2.106,30521,2.207,2686982,2.386,3070364,2.408,14198334,2.531,1604939,2.542,5886694,2.643,10584118,2.766,6906072,2.867,5425151,2.833,1672420,2.934,2912288,2.900,1678904,2.967,6333777,2.923,722624,3.068,6919788,3.091,7450570,3.057,3104131,3.091,72747,3.202,822968,3.202,1945689,3.281,5158883,3.314,6042945,3.325,5266516,3.370,4674916,3.370,490691,3.504,4910436,3.549,76841,3.572,1171749,3.639,2286358,3.683,4685,3.896,235175,3.829,2630163,3.829,2629308,4.064,887484,4.131,1154991,4.220,8599850,4.243,1102433,4.355,388054,4.444,1931846,4.455,9759417,4.478,1295824,4.612,81181,4.724,1149061,4.768,889524,4.780,2830179,4.802,7376639,4.970,2329798,5.216,1578179
!,!,MZ002H-Pool15-P005A1-S049-T12,MZ002H-Pool15-P005A1-S049-T12.d,Sample,,5/13/2016 6:20 AM,,,1.096,4580231,1.230,816956,1.230,2767127,1.242,6911114,1.331,237523,1.532,1188836,1.678,7110611,1.812,6720608,1.823,6495363,2.114,3138220,1.935,3553134,1.980,0,1.991,1503116,2.025,278168,2.058,12766359,2.114,43545,2.204,4361028,2.394,4283538,2.405,18325901,2.528,1070301,2.550,9106825,2.651,13182013,2.763,9495007,2.875,7332140,,,2.942,3982296,2.897,22181,2.964,8880073,2.920,1024511,3.076,8731107,3.087,9438182,3.054,4411101,3.087,91174,3.199,1042792,3.199,2512463,3.289,5760847,3.311,6795930,3.322,5792091,3.367,4957831,3.367,466117,3.501,5853525,3.557,60876,3.568,1388255,3.635,3301884,,,3.893,233184,3.837,3924751,3.837,3925716,4.061,825467,4.139,1160994,4.228,8829297,4.239,196795,4.351,3654,4.452,1323482,4.452,9412431,4.474,1195296,4.609,86365,4.721,1191284,4.765,814534,4.776,2762361,4.799,6072568,5.023,4111372,5.213,1928429
!,!,MZ002H-Pool15-P005A2-S050-T12,MZ002H-Pool15-P005A2-S050-T12.d,Sample,,5/13/2016 8:55 AM,,,1.085,2745817,1.242,582806,1.231,1689961,1.253,5368854,1.331,204209,1.544,700875,1.678,3659936,1.801,4302671,1.824,3595009,1.891,809365,1.924,2314966,1.980,3403053,1.991,922877,2.014,175906,2.047,7051834,2.114,15937,2.204,1906607,2.383,2578252,2.405,12540189,2.528,2246479,2.540,4614631,2.651,8955731,2.763,4961533,2.864,4789400,2.830,0,2.931,2973030,2.898,495314,2.965,5626794,2.920,528641,3.065,5640522,3.088,7157654,3.054,2657777,3.099,67040,3.200,769210,3.200,1942735,3.278,4357714,3.300,5915965,3.323,5520577,3.367,4524186,3.367,430239,3.502,5491679,3.546,44527,3.569,1348342,3.636,1265195,3.681,3206021,3.893,225857,3.837,2782291,3.837,2777524,4.061,829597,4.139,1065923,4.218,9283538,4.240,532966,4.363,438997,4.452,1980484,4.452,10006965,4.475,1274441,4.609,82900,4.721,942416,4.766,945933,4.777,2897023,4.799,6057801,4.967,2176515,5.213,1575011
!,!,MZ002H-Pool15-P005A3-S051-T12,MZ002H-Pool15-P005A3-S051-T12.d,Sample,,5/13/2016 11:29 AM,,,1.086,3452349,1.231,605218,1.231,1503515,1.242,5129243,1.332,185672,1.533,886468,1.679,5638890,1.813,6410397,1.824,5651156,2.115,3072447,1.925,3241333,1.992,0,1.992,1336772,2.025,246563,2.048,12836290,2.104,45183,2.204,5220889,2.383,4240650,2.406,17125947,2.529,293819,2.551,9793091,2.652,13017862,2.764,10144100,2.876,7833107,2.853,0,2.943,3730328,2.898,81857,2.965,8605885,2.920,985869,3.077,8743177,3.088,8940927,3.054,4411912,3.088,95198,3.200,1037306,3.200,2873202,3.289,5630192,3.312,6381923,3.323,5912092,3.368,5431873,3.368,372175,3.502,5173087,3.547,50190,3.569,1070147,3.625,2305016,3.681,0,3.893,270140,3.838,3424536,3.838,3425231,4.061,929571,4.128,1172521,4.218,9756525,4.251,86915,4.352,14737,4.453,1808293,4.453,9744802,4.475,1304733,4.609,81897,4.721,1018968,4.766,880367,4.777,2716699,4.800,6449229,5.023,2642720,5.213,1550979
!,!,MZ002H-Pool15-P005A4-S052-T12,MZ002H-Pool15-P005A4-S052-T12.d,Sample,,5/13/2016 2:04 PM,,,1.087,3929356,1.233,691613,1.233,1799326,1.244,5875311,1.333,215513,1.535,960770,1.680,7108060,1.803,7379318,1.826,6658983,2.105,3967014,1.926,3718032,1.982,2051776,1.993,1317014,2.016,270598,2.049,12882680,2.117,28177,2.206,5153061,2.385,4729576,2.407,19292899,2.530,35324,2.553,10774848,2.653,14498035,2.754,11518882,2.866,7949557,2.855,0,2.933,4921199,2.900,226527,2.967,9094179,2.911,975524,3.079,8696005,3.090,9672080,3.056,4675122,3.090,105825,3.202,964950,3.202,2379077,3.280,6027688,3.302,6699514,3.325,5777704,3.369,5058331,3.369,381971,3.504,4847508,3.548,60617,3.571,1064834,3.627,2281500,3.716,0,3.895,257762,3.839,3647786,3.839,3632909,4.052,1034157,4.130,1031868,4.220,9948138,4.242,775719,4.354,266876,4.443,2110341,4.454,10205937,4.466,1376398,4.611,92552,4.723,1201132,4.768,915964,4.779,2819491,4.801,7052629,5.025,3180070,5.204,1860336
!,!,MZ002H-Pool15-P005B1-S053-T00,MZ002H-Pool15-P005B1-S053-T00.d,Sample,,5/13/2016 10:26 PM,,,1.064,2197915,1.243,616173,1.243,1604972,1.265,5116919,1.355,193775,1.545,681572,1.702,3483133,1.825,4340754,1.847,3614505,1.758,1504692,1.948,2295826,2.004,3345673,2.015,726153,2.026,195806,2.082,5753611,2.127,19840,2.239,1222110,2.407,2342288,2.429,12109003,2.552,2562148,2.563,5005026,2.664,8920908,2.787,5165727,2.888,4325900,2.865,1641999,2.955,2903213,2.921,2280015,2.988,5534478,2.955,709705,3.078,5925866,3.111,7795562,3.078,2420925,3.122,69335,3.223,860206,3.234,1679429,3.301,4551121,3.324,6403939,3.346,6320458,3.391,4401319,3.391,495430,3.514,5576461,3.570,66447,3.592,1244437,3.637,3447648,3.704,7943856,3.928,227035,3.861,2884158,3.861,2883267,4.096,832925,4.163,941982,4.252,8791519,4.275,1271129,4.387,471559,4.476,2037620,4.476,10565870,4.498,1587466,4.633,90011,4.744,1129819,4.800,970583,4.800,2875105,4.823,6338031,4.991,2106919,5.226,1496281
!,!,MZ002H-Pool15-P005B2-S054-T00,MZ002H-Pool15-P005B2-S054-T00.d,Sample,,5/14/2016 1:00 AM,,,1.063,2397254,1.253,554195,1.242,1515281,1.264,4381742,1.354,166499,1.544,622371,1.700,2997877,1.823,3869948,1.846,3310327,1.779,1272202,1.946,2028248,2.002,2994814,2.014,815815,2.036,158605,2.070,6393472,2.137,16794,2.237,1377721,2.405,2025179,2.427,10513713,2.551,2097777,2.551,4337257,2.662,7916842,2.785,5596555,2.875,3879561,2.864,1555034,2.953,1930309,2.920,2236728,2.998,5436815,2.942,563353,3.076,5189387,3.110,6500233,3.076,2208865,3.121,73224,3.222,822616,3.233,1548949,3.300,4099029,3.322,5530520,3.345,6085351,3.389,4519508,3.389,486860,3.501,4840652,3.568,90467,3.580,1171887,3.636,1948144,3.703,5940206,3.926,207672,3.859,3160548,3.859,3165017,4.094,772716,4.161,989785,4.251,7918052,4.273,1079407,4.385,415228,4.474,1659059,4.474,9232964,4.497,1349047,4.631,81837,4.743,1033810,4.799,885037,4.799,2564360,4.821,6455664,4.989,2143910,5.224,1504053
!,!,MZ002H-Pool15-P005B3-S055-T00,MZ002H-Pool15-P005B3-S055-T00.d,Sample,,5/14/2016 3:35 AM,,,1.064,2475603,1.254,506304,1.243,1463163,1.265,4054857,1.343,159097,1.545,539722,1.701,2959668,1.824,3509233,1.847,3081149,1.791,1504339,1.947,1867579,2.003,2794283,2.014,849870,2.026,140347,2.070,6721705,2.138,14010,2.227,1379858,2.406,1820015,2.417,9700631,2.551,2063614,2.551,3861726,2.663,7622420,2.786,5407721,2.876,3669339,2.865,1174399,2.954,1913666,2.921,1885274,2.988,4999604,2.943,601998,3.077,4878588,3.111,6056347,3.077,2129689,3.122,64067,3.223,731593,3.223,1511492,3.301,3732324,3.323,4780530,3.346,5365370,3.390,4226659,3.390,460359,3.502,4718997,3.569,78728,3.592,1157026,3.637,2036742,3.704,7704482,3.927,181264,3.860,3034866,3.860,3040630,4.084,713274,4.151,1059034,4.252,7266138,4.274,1014900,4.386,381742,4.475,1572579,4.475,8624164,4.498,1225562,4.632,72623,4.744,984389,4.800,788904,4.800,2210185,4.822,6152829,5.046,1742697,5.225,1269687
!,!,MZ002H-Pool15-P005B4-S056-T00,MZ002H-Pool15-P005B4-S056-T00.d,Sample,,5/14/2016 6:09 AM,,,1.075,2728471,1.254,544586,1.254,1753239,1.265,4651053,1.354,160695,1.556,595671,1.701,3056031,1.824,3875874,1.847,3445686,1.802,1659479,1.947,1989381,2.003,2910907,2.014,859855,2.026,166700,2.070,7279828,2.126,16924,2.227,1363499,2.406,1887164,2.417,10140696,2.551,2246345,2.551,4148913,2.663,7968360,2.786,5859671,2.876,3924919,2.865,1240196,2.943,2164665,2.921,1907702,2.988,5114595,2.943,610795,3.077,4996381,3.111,6556982,3.077,2372955,3.122,69210,3.211,834333,3.223,1587785,3.301,4065868,3.323,5501100,3.346,5431440,3.390,4353317,3.390,448195,3.502,5046630,3.569,103808,3.581,1307964,3.636,2603023,3.704,8777204,3.927,196875,3.860,3203486,3.860,3200465,4.084,784097,4.162,866030,4.252,7649514,4.263,1237698,4.386,417123,4.475,1600001,4.475,8939189,4.498,1318403,4.632,76920,4.744,1072115,4.800,818320,4.800,2367844,4.822,6751998,5.046,2030498,5.225,1411964
!,!,MZ002H-Pool15-P005B1-S053-T12,MZ002H-Pool15-P005B1-S053-T12.d,Sample,,5/14/2016 8:44 AM,,,1.062,2639545,1.241,609993,1.241,1682868,1.264,4730208,1.353,186948,1.543,659193,1.689,3308928,1.823,4135626,1.846,3514959,1.801,1641499,1.946,2033538,2.002,2816604,2.013,792673,2.024,170460,2.069,6938423,2.125,16961,2.226,1393358,2.405,2129439,2.416,11385845,2.550,2359304,2.550,4558897,2.662,8385608,2.785,5143010,2.875,4391612,2.863,0,2.942,2867863,2.919,119072,2.998,4854447,2.942,624525,3.076,5371521,3.098,7024861,3.076,2452597,3.121,67597,3.210,760954,3.221,1650181,3.288,4053261,3.311,5611660,3.345,5496796,3.389,3941458,3.389,373798,3.501,4750042,3.568,41955,3.579,1083713,3.635,2275430,3.702,16729,3.926,207169,3.859,3308491,3.859,3310678,4.083,853876,4.161,863174,4.251,9162487,4.228,0,4.385,188096,4.474,1875623,4.474,9655913,4.497,1439550,4.631,83865,4.743,1042479,4.799,899123,4.799,2640861,4.821,5894517,4.989,1803829,5.235,1372317
!,!,MZ002H-Pool15-P005B2-S054-T12,MZ002H-Pool15-P005B2-S054-T12.d,Sample,,5/14/2016 11:19 AM,,,1.153,251576,1.287,57291,1.254,287129,1.287,420478,1.366,39477,1.556,121230,1.712,443571,1.847,473381,1.858,439864,2.026,288591,1.981,244290,2.003,345442,2.014,200860,2.048,28612,2.070,946945,2.104,4734,2.238,512632,2.428,284757,2.428,1242367,2.551,326102,2.563,673302,2.674,806764,2.786,1061709,2.887,436691,2.853,0,2.965,223302,2.920,68051,2.988,630566,2.943,60387,3.099,418818,3.122,570344,3.077,452796,3.122,10149,3.223,80383,3.234,270823,3.312,341401,3.323,420847,3.346,540203,3.390,506656,3.390,32478,3.513,358226,3.558,7412,3.603,109883,3.648,106636,,,3.916,19457,3.860,265557,3.860,267561,4.084,75327,4.151,114272,4.252,675049,4.252,0,4.386,24815,4.464,124189,4.475,179163,4.487,98368,4.621,5136,4.744,55101,4.800,32634,4.800,160858,4.822,458493,5.046,205861,5.225,50084
!,!,MZ002H-Pool15-P005B3-S055-T12,MZ002H-Pool15-P005B3-S055-T12.d,Sample,,5/14/2016 1:54 PM,,,1.075,2713374,1.242,501759,1.242,1668967,1.265,4160330,1.343,190650,1.544,530999,1.701,3032010,1.824,3460832,1.846,3449924,1.880,1671097,1.947,1801515,2.003,2599947,2.014,811467,2.025,144898,2.070,6918612,2.137,16356,2.227,1421784,2.406,1726587,2.417,9141357,2.540,2213992,2.551,3783095,2.663,7660496,2.786,5097301,2.876,3607365,,,2.943,2527470,2.920,278314,2.987,4411674,2.943,517922,3.077,4204957,3.099,5199921,3.066,2091288,3.122,64210,3.211,681519,3.222,1454980,3.301,3397791,3.312,4437618,3.345,4808083,3.390,3765333,3.390,408708,3.502,4132225,3.569,44057,3.580,1020476,3.636,1495409,3.715,6392,3.916,169925,3.860,3366025,3.860,3343846,4.084,713114,4.151,884452,4.252,7299413,4.240,0,4.386,319019,4.464,1414314,4.464,7204333,4.486,1096767,4.621,57456,4.744,714198,4.800,673453,4.800,1833084,4.822,5228083,5.046,1128328,5.225,593875
!,!,MZ002H-Pool15-P005B4-S056-T12,MZ002H-Pool15-P005B4-S056-T12.d,Sample,,5/14/2016 4:28 PM,,,1.063,2513298,1.242,527162,1.242,1691704,1.264,4359833,1.342,172091,1.544,596578,1.700,3360890,1.823,3863288,1.846,3697718,1.868,1592862,1.947,1990487,2.002,2999323,2.014,866801,2.025,156822,2.070,7422554,2.125,14518,2.226,1523127,2.405,2031278,2.416,10463257,2.539,2821110,2.551,4554758,2.662,7832602,2.785,5186723,2.875,3708047,2.853,0,2.953,2473405,2.920,156145,2.987,5285038,2.942,558701,3.076,4863741,3.099,6062022,3.065,2326162,3.121,64685,3.211,749979,3.222,1536060,3.289,3930280,3.311,5009669,3.345,4643614,3.390,3921494,3.390,444818,3.513,3610348,3.569,48320,3.580,884465,3.636,1793526,3.703,57628,3.915,187478,3.859,3635335,3.859,3636397,4.083,772837,4.150,1077301,4.251,8237556,4.240,0,4.385,395032,4.463,1607730,4.463,8064105,4.486,1228394,4.631,68942,4.743,860623,4.799,726689,4.799,2286033,4.821,5946064,4.989,1324956,5.224,1009237
!,!,MZ002H-Pool15-P005C1-S057-T00,MZ002H-Pool15-P005C1-S057-T00.d,Sample,,5/14/2016 7:03 PM,,,1.064,2448271,1.254,536510,1.243,1774787,1.254,4588238,1.355,183369,1.545,603676,1.702,3032956,1.825,3659812,1.847,3330755,1.881,1486956,1.948,2002320,1.993,3042145,2.015,847592,2.026,157988,2.071,7030974,2.194,1256,2.228,1507386,2.407,1928704,2.418,9946946,2.541,2463903,2.552,4252146,2.664,7515188,2.787,5145215,2.876,3790743,2.854,770667,2.944,2302421,2.921,1722099,2.988,4819331,2.932,584765,3.078,4487886,3.100,6216599,3.067,2183399,3.123,63313,3.212,763316,3.223,1494739,3.290,3566768,3.313,5060267,3.346,5215212,3.391,3803788,3.391,419154,3.503,4224953,3.570,62359,3.581,999860,3.637,1900558,3.704,7604275,3.917,184124,3.861,2381180,3.861,2376504,4.085,755593,4.152,1015982,4.241,7902423,4.264,877559,4.375,320222,4.465,1599370,4.465,8369476,4.487,1226817,4.621,68407,4.745,856321,4.800,801156,4.800,2414636,4.823,5401041,4.991,1371696,5.214,1048587
!,!,MZ002H-Pool15-P005C2-S058-T00,MZ002H-Pool15-P005C2-S058-T00.d,Sample,,5/14/2016 9:38 PM,,,1.064,2507885,1.243,575938,1.243,1710082,1.265,4634299,1.344,186375,1.545,656976,1.690,3426479,1.825,4017656,1.847,3715261,1.881,1354418,1.948,2129201,1.992,3254631,2.015,857952,2.026,168536,2.071,6959430,2.127,19196,2.227,1434001,2.406,1990873,2.418,10370318,2.541,2423103,2.552,4473173,2.664,8029467,2.787,5574304,2.876,4085332,2.854,814851,2.943,2409421,2.921,1863857,2.988,5403930,2.932,639821,3.066,4995491,3.100,6701864,3.066,2290894,3.122,69127,3.212,841407,3.223,1522356,3.290,4007218,3.312,5471334,3.346,5809964,3.391,4229431,3.391,487392,3.503,4811721,3.570,79982,3.581,1232862,3.637,1516555,3.704,1123796,3.916,203744,3.861,2890847,3.861,2880057,4.084,820803,4.151,1015672,4.241,8267257,4.263,1181871,4.375,376252,4.465,1744637,4.465,8959601,4.487,1333965,4.621,74141,4.744,1021333,4.800,844931,4.800,2570777,4.823,5920285,5.046,1727154,5.225,1247791
!,!,MZ002H-Pool15-P005C3-S059-T00,MZ002H-Pool15-P005C3-S059-T00.d,Sample,,5/15/2016 12:13 AM,,,1.076,2624215,1.255,526431,1.255,1772257,1.267,4387569,1.356,174077,1.546,616531,1.692,3175047,1.826,3580669,1.848,3392366,1.871,1146322,1.949,1916542,1.994,2891061,2.016,881095,2.027,141924,2.072,7007423,2.128,19982,2.229,1659571,2.408,1810448,2.419,9593966,2.542,2370475,2.553,4020052,2.665,7564044,2.788,5617573,2.877,3638828,2.866,763723,2.945,2169418,2.922,1862902,2.989,5100763,2.933,503038,3.079,4186281,3.101,5540727,3.068,2009353,3.124,61252,3.213,690924,3.224,1402790,3.291,3403832,3.314,4583543,3.347,5073270,3.392,3778184,3.392,428585,3.504,3649316,3.571,61296,3.582,975729,3.638,1339436,3.705,1702610,3.918,175405,3.862,2605716,3.862,2602235,4.086,771174,4.153,1088120,4.242,7509171,4.264,1081948,4.376,293394,4.466,1544933,4.466,7635873,4.488,1134366,4.623,58874,4.746,858485,4.801,733211,4.801,2232096,4.824,5913560,5.048,1489979,5.215,1092716
!,!,MZ002H-Pool15-P005C4-S060-T00,MZ002H-Pool15-P005C4-S060-T00.d,Sample,,5/15/2016 2:47 AM,,,1.088,2656345,1.255,584087,1.255,2039937,1.267,4615484,1.356,194382,1.546,752628,1.703,3984349,1.826,4349795,1.848,4107908,1.893,963962,1.949,2286420,1.994,3005809,2.016,990500,2.027,178419,2.072,8804188,2.195,3745,2.229,2122797,2.408,2174276,2.419,12104280,2.542,1938948,2.553,4917509,2.665,8741446,2.788,6445367,2.878,4231257,2.866,732150,2.945,2351101,2.922,2013196,2.989,5638602,2.933,567705,3.079,5160970,3.101,6070188,3.068,2571287,3.112,73068,3.213,825800,3.224,1800541,3.291,3973312,3.314,5261299,3.347,5188969,3.392,4422260,3.392,482968,3.515,4037133,3.571,95757,3.582,1003793,3.638,1937848,3.705,393205,3.918,191529,3.862,3847182,3.862,3834786,4.086,792903,4.153,988464,4.242,7923027,4.265,1233866,4.377,355842,4.466,1736232,4.466,8597596,4.488,1291701,4.623,71041,4.746,959960,4.802,803484,4.802,2416553,4.824,6602779,5.048,2317060,5.227,1324735
!,!,MZ002H-Pool15-P005C1-S057-T12,MZ002H-Pool15-P005C1-S057-T12.d,Sample,,5/15/2016 5:22 AM,,,1.075,2741542,1.254,581235,1.254,1939653,1.265,5102077,1.354,194668,1.544,644837,1.701,3545051,1.824,3945315,1.846,3970611,1.880,1493615,1.947,2095248,1.992,3290576,2.014,819868,2.025,178594,2.070,6747492,2.126,27866,2.227,1518912,2.395,2040331,2.417,10513059,2.540,2559133,2.551,4381367,2.663,8665087,2.786,5005342,2.876,4147533,,,2.943,2842509,2.920,234587,2.987,4591684,2.932,651686,3.077,5031798,3.099,6939728,3.066,2459659,3.111,63963,3.211,705183,3.222,1406543,3.290,3734414,3.312,5283093,3.345,5198298,3.390,3348911,3.390,359125,3.513,4021859,3.558,35278,3.569,990325,3.636,1753458,3.703,3134633,3.916,198798,3.860,2771875,3.860,2769573,4.084,908300,4.151,1050682,4.240,9488766,4.240,0,4.375,37604,4.464,1807957,4.464,8962606,4.486,1252760,4.621,70106,4.744,910356,4.800,866483,4.800,2611346,4.822,4717427,5.046,1439020,5.225,1066052
